person_tmdbId,movieId,role
3035,4233,Michael Delaney jack
3035,6013,Charlie Carbone
3035,829,Joe
3035,33296,David Collins
3035,1259,Vern Tessio
70627,3819,Tampopo
18056,146309,Kumatetsu (voice)
18056,4271,null
18056,4645,null
18056,86142,null
18056,1537,Shohei Sugiyama
18056,3819,null
3899,7143,Katsumoto
3899,50068,General Tadamichi Kuribayashi
3899,3819,Gun
3899,111364,Dr. Ishiro Serizawa
10690,81949,Lila Hayes
10690,986,Amy Alden
10690,2570,Alison Kantrowitz
10690,4019,Claire Spence
10690,509,Flora McGrath
10690,6350,null
10690,90428,Lisa Cohen
10690,613,Young Jane Eyre
19210,2447,Jonathan 'Mox' Moxon
19210,5666,Sean Bateman
19210,6350,null
86923,2460,Vanita 'Stretch' Brock
104014,2460,"Drayton Sawyer, the Cook"
27737,2460,'Chop-Top' Sawyer
27737,34323,Otis B. Driftwood
519,4121,Jack Putter
519,2478,Ned Nederlander
519,1474,Richard Kempster
519,5,Franck Eggelhoffer
519,5582,Martin Harvey
519,4675,Ned Perry
7139,4006,Kranix/Arblus (voice)
19545,4006,Astrotrain (voice)
19546,4006,Prowl/Scrapper/Swoop/Junkion (voice)
19547,4006,Grimlock (voice)
93796,2464,Eddie Weinbauer
93795,2464,Sammi Curr
1076524,2464,Leslie Graham
14737,2464,Tim Hainey
14737,4522,Mike McGill
29509,43838,Harry Potter Jr.
3665,4670,Susan
3665,43838,Anne Potter
150216,43838,Wendy Anne Potter
3078,7815,Narrator / Lip-Syncher / Talking Heads singer
1230,1772,Mighty Mack McTeer
1230,4886,"James P. ""Sulley"" Sullivan (voice)"
1230,7005,Ralph Hampton Gainesworth Jones
1230,152077,Howard Stambler
1230,1848,Ocious P. Potter
1230,355,Fred Flintstone
1230,3400,Rex (voice)
1230,1394,Gale Snoats
1230,4086,Andre DeSoto
1230,7815,Louis Fyne
1230,89904,Al Zimmer
1230,103141,"James P. ""Sulley"" Sullivan (voice)"
1230,70597,Happy's Father
1230,77837,Neal Nicol
1230,97304,John Chambers
1230,69118,Julie 'Baby Feet' Balboni
1230,1732,Walter Sobchak
1230,1754,Jonesy
1230,129,Alan Davenport
1230,6233,Harry Brock
1230,4661,Sherman
1230,4564,Al Yackey
1230,4012,John Krytsick
1230,4503,Lawrence
1230,6440,Charlie Meadows
1230,2699,Delbert McClintock
1230,30818,Steve Blauner
1230,88345,Sulley (voice)
1230,4027,"Daniel ""Big Dan"" Teague"
1230,3825,Bill
1230,4016,Pacha (voice)
1230,2976,Larry Verber
1230,3326,Roland Jones
71561,7815,The Lying Woman
91332,2244,Val
91332,4753,Amaretto
78305,2415,Ralph Sawyer
12967,4482,Megan
12967,6315,Verna McGrath
12967,1392,Diane Siegler
12967,26835,Marla Harper
12967,4559,Tina
12967,2020,Madame de Volanges
12967,8689,Leslie Marshall
12967,3103,Sharon
12967,4732,Mrs. Livingston
15905,6315,Alice Needham
15905,2422,Jessica Andrews
1242279,6315,Marian Needham
69637,26606,Ling Choi Sin
69637,446,Ching Dau Ji (Cheng Dieyi)
69637,64900,Ning Choi San
69637,26585,Kit
69637,757,Ouyang Feng / Malicious West
69637,6387,Jim
69638,26585,Jackie
47882,4355,Jessie Chadwick
47882,64338,Louise/Gypsy Lee Rose
47882,4544,Sandy Banatoni
1387,26587,null
107571,26587,null
543992,26587,null
57593,2471,Charlie
7430,3478,Rosie Morales
7430,8169,Marisa Esteval
7430,800,Pilar
7430,3476,Jezebel
7430,5961,Tracy Perez
139044,2133,Sara Anderson
56145,2039,Ted
56145,4115,Patrick Morenski
56145,2133,Brad Anderson
56145,5843,Jonathan 'Snuffy' Bradberry
56145,4040,Kenny Crandell
6165,40826,Mark Cohen
6165,2133,Daryl Coopersmith
118589,2244,Molly Morrison
3234,2244,Gina
3234,106022,Jessie (Voice)
3234,132800,Dawn Hurley
3234,85261,Mom (voice)
3234,67788,Jane Bloomwood
3234,59594,Marsha Dillon
3234,44864,Franny
3234,78499,Jessie the Yodeling Cowgirl (voice)
3234,1614,Emily Montgomery
3234,102,Inga Gunther
3234,1632,Nancy Tellen
3234,3114,Jessie the Yodeling Cowgirl (voice)
3234,186,Gail Dwyer
3234,410,Debbie Jellinsky
3234,2253,Alsatia Zevo
3234,2252,Evelyn Laplante
3234,2250,Jody
3234,2249,Hannah Stubbs
3234,32289,Joan Carlyle
3234,8362,Jenny Portman
3234,3565,Ruth Meyers
3234,2707,Cheryl Lang
3234,2724,Peggy Flemming
3234,3145,Hazel Huffman
102439,2244,C.J.
44994,4489,Semmi / Extremely Ugly Girl / Morris / Reverend Brown
44994,4079,Apartment Victim
1194447,4079,null
44995,4079,Taryn Steele
25944,4566,Sgt. Charlie McDonald
31261,4566,Leo 'The Lion' Burke
937111,103813,Mark
937112,103813,John
1073756,103813,Jack
199366,103813,Jim
3232,3706,Epiphany Proudfoot
3232,2353,Rachel Banks
147094,77291,Baroness
110320,77291,null
110320,816,Ilena
19071,8128,Julien Quentin
19072,8128,Jean Bonnet
19073,8128,Mme Quentin
19074,8128,François Quentin
70635,6791,Filippa
1022633,6791,Gen. Lorens Löwenhielm
68631,4080,Elizabeth Wiatt
92509,4081,Sandi
93925,4081,Michael
61590,1255,Ozzy
61591,1255,Barry
61592,1255,Giles
61593,1255,Frank
2506,4082,Tully Sorenson
2506,74508,Lady Russell
2506,3709,Mary Brady
1165,2753,Collin Wentworth
1165,1216,Dr. Laurence
35547,1332,Chris Jamison
35547,121113,Dawson
240603,3673,Himself
240602,3673,Hunter
240604,3673,Mary Beth McLaulin
62,80572,Himself
62,74532,Jimmy Monroe
62,100498,John McClane
62,71530,Tom Greer
62,81229,Frank Moses
62,103810,Frank Moses
62,94959,Captain Sharp
62,1833,Art Jeffries
62,2507,Dwayne Hoover
62,996,John Smith
62,165,John McClane
62,1527,Korben Dallas
62,43936,Jack Mosley
62,1917,Harry S. Stamper
62,1687,The Jackal
62,50442,Sonny Truelove
62,6213,Lieutenant A.K. Waters
62,7007,Joe Hallenbeck
62,1370,John McClane
62,1036,John McClane
62,7000,Eddie 'Hudson Hawk' Hawkins
62,436,Dr. Bill Capa
62,544,Det. Tom Hardy
62,3994,David Dunn
62,4844,Joseph Blake
62,3301,"Jimmy ""Tulipán"" Tudeski"
62,3784,Russell Duritz
62,32029,Jeff Talley
62,53972,John McClane
62,45431,RJ (voice)
62,7381,Jimmy Tudeski
62,2762,Malcolm Crowe
62,2961,Ben Jordan
62,5107,Col. William A. McNamara
62,3394,Walter Davis
62,99005,Mike Cella
62,96590,Martin
62,96610,Old Joe
62,58432,Himself
62,52456,Harrison Hill
62,281,Carl Roebuck
62,1405,Muddy Grimes (voice)
62,32,James Cole
62,3258,Dr. Ernest Menville
62,2267,James Urbanski
62,5689,Bo Weinberg
62,3130,Peter Fallow
62,44665,Mr. Goodkat
62,2334,Major-General William Devereaux
14101,3394,David Bedford
14101,374,Lawrence Van Dough
14101,27251,null
15111,149612,Stillman
15111,3444,Frank Dux
15111,109576,Storm
15111,1497,Jack Quinn
15111,990,Alain Moreau / Mikhail Suverov
15111,704,Christopher Dubois
15111,393,Colonel William Guile
15111,379,Max Walker
15111,9,Darren Francis Thomas McCord
15111,2808,Luc Devreux/GR44
15111,4614,Kurt Sloane
15111,4200,Alex / Chad Wagner
15111,65552,Replicant / Garrotte
15111,71810,Alain Lefevre
15111,2807,Luc Devereux
70254,3444,Ray Jackson
70254,667,Ray 'Tiny' Jackson
10195,3444,Helmer
55259,4089,Javier
84476,4089,Dolores
84476,487,Pilar
16165,3208,Becker
16165,4526,Ron Mills
16165,44840,Mel
16165,432,Glen Robbins
16165,7012,Clip Metzler
16165,2318,Andy Kornbluth
16165,4090,The Radio (voice)
16165,833,Richard Clark
28168,6482,Doctor
28168,4090,Lampy / Zeke (voice)
28168,130522,Lampy (voice)
1498595,4090,Blanky / Young Rob (The Master) (voice)
150739,52435,"Singer 'You're a Mean One, Mr. Grinch' (voice) (uncredited)"
150739,130522,Kirby
150739,4090,Kirby (voice)
18686,4627,Carnelle Scott
18686,26835,Wanda Holloway
18686,57,Claudia Larson
18686,509,Ada McGrath
18686,2331,Judith Moore
18686,1658,O'Reilly
18686,1394,Edwina 'Ed' McDunnough
18686,2243,Jane Craig
18686,22,M.J. Monahan
18686,1483,Helen Remington
18686,4564,Dorinda Durston
18686,8799,Barb
18686,8961,Helen Parr / Elastigirl (voice)
18686,7285,Melanie 'Mel' Freeland
95024,3544,Shakes The Clown
95024,3715,Carl Hefler
18352,450,Everett Calloway
18352,56152,Robert Philip
18352,49910,Scott Casey
18352,3042,Rudy
18352,5620,Andrew Hennings
18352,4091,Ronald Miller
18352,59333,Thomas 'Tom' Bailey
18352,4622,Randy Bodek
59942,4091,Cindy Mancini
18708,4091,Kenneth Wurman
22554,4091,Barbara
7219,383,James Earp
7219,27002,null
7219,4092,Sam Treadwell
7219,2113,John Hall
58629,4092,Glory Hole Clerk
3041,4092,Bill
3041,53550,Admiral
4316,4092,null
22860,45987,""
1171675,45987,""
2585,45987,""
2585,6864,Himself
227003,45987,""
174708,4095,Dr Ramphele
77681,4095,Mapetla
1629826,4095,Ntsiki Biko
100591,3393,Jim Sanders
87435,4098,Gabriel Conroy
87435,4511,Eamon
168632,4098,Freddy Malins
24519,2754,Peter
24519,3574,Col. Rance Higgins
68362,2754,Rachel (Red Riding Hood)
99037,2754,Willie (Werewolf)
163013,2754,Goldi Lox
722,6261,Kate Bass
722,1088,"Frances ""Baby"" Houseman"
30097,4101,Sam
107467,4101,Anna
107468,4101,Tim
107469,4101,The Girl
34986,7987,David Bower
37028,7987,Rosemary Bower
91533,7987,Judy Bower
44883,3662,Andre Toulon
44883,7987,Gabriel Hartwicke
6238,5034,Nina
6238,4500,Cissie Colpitts 2
20810,4740,Lucy Bell
20810,4500,Cissie Colpitts 3
20810,133782,Caroline
20810,51698,Jo Wilder
20810,1590,Lt. Starck
20810,1504,Hannah Wyatt
20810,1367,Anita Campbell-Green
20810,26791,Margrete Von Eberstein
20810,3753,Charlotte Selton
1369,4500,Madgett
4996,6771,Claire
4996,4102,Singing Child
171029,4102,Eddie's Aunt
230430,4102,Thanksgiving Guest
3894,3744,"Walter Wade, Jr."
3894,4727,Mandras
3894,2337,Arthur Stuart
3894,42418,John Rolfe
3894,6215,Sam
3894,56286,Jack/Pastor John
3894,54997,Dan Evans
3894,53550,Dieter Dengler
3894,2106,Thomas Berger
3894,81932,"Dick ""Dicky"" Eklund"
3894,48780,Alfred Borden
3894,4103,Jim 'Jamie' Graham
3894,106916,Irving Rosenfeld
3894,116887,Moses
3894,91529,Bruce Wayne / Batman
3894,58559,Bruce Wayne / Batman
3894,49314,Jim Luther Davis
3894,68791,John Connor
3894,2577,""
3894,2084,Jack 'Cowboy' Kelly
3894,8950,Trevor Reznik
3894,33794,Bruce Wayne / Batman
3894,5903,John Preston
3894,5463,Quinn Abercromby
3894,3535,Patrick Bateman
12899,1,Slinky Dog (voice)
12899,1739,Lothar Zogg
12899,4104,Ernest P. Worrell
12899,419,Jed Clampett
12899,4502,Ernest P. Worrell
12899,5585,Ernest P. Worrell
136105,4104,Nurse St. Cloud
127032,4104,Old Indian Chief
11749,1261,Annie Knowby
11750,1261,Jake
11751,1261,null
11086,1988,Bill Nordham
11086,4560,Lem Johnson
11086,4106,Maj. Paul Hackett
11086,502,Colonel Dugan
11086,267,Lt. Col. Stone
11086,6996,Gen. Katana
11086,3900,Fred Skolnick
10427,3101,Beth Gallagher
10427,60753,Maggie
10427,3256,"Dr. Caroline ""Cathy"" Ryan"
10427,349,Cathy Ryan
10427,3879,Eleanor Hooks
2049,4523,Sheriff Bernabe Montoya
2049,3716,Carl Jimenez
2049,1488,Officer Edwin Diaz
2049,8720,Marlon
2049,436,Lt. Hector Martinez
2049,3697,Danny Archuleta
2049,3145,Diego Rivera
18342,4108,Jamie
1241,2767,Tuccio
1241,6474,Primo Levi
1241,300,Herbie Stempel
1241,8504,Al Fountain
1241,6440,Barton Fink
1241,4108,Heinz Sabatino
1241,116887,Sethos I
1241,87520,Simmons
1241,59900,The Phantom
1241,159,Det. Larry Mazilli
1241,205,Sid Lidz
1241,1245,Bernie Bernbaum
1241,7347,John Shooter
1241,5449,Emilio Lopez
1241,4027,Pete Hogwallop
1241,4158,Monkeybone (voice)
550085,4109,Chris Dollanganger
7132,3886,Abbie Hoffman
7132,1413,Robert E. Howard
7132,2715,Valentino
7132,1222,Pvt. Pyle
7132,99005,Neil Hagan
7132,73386,Parmie Tarzo
7132,1580,Edgar / The Bug
7132,697,Sam Clayton
7132,312,Donnie - The Smalley Family
7132,4048,Mr. Webster
7132,4062,Bill
7132,3436,Gordon
7132,117529,Vic Hoskins
7132,4738,Sam Deed
7132,5329,Pooh-Bear
7132,5421,Father Casey
7132,2672,Whitney
7132,5046,Hathaway
8655,1222,Gny. Sgt. Hartman
8655,1661,Sheriff Buck Olmstead
8655,1442,Bill Bowerman
8655,2372,Jimmy Lee Farnsworth
12662,3962,Sir Nigel Pennyweight
12662,2449,Greaser Greg - Suit
60060,5357,Will Stoneman
60060,1398,Henry Villard
60060,2449,Dodger
60060,1836,Jimmy
60060,1902,David Shrader
60060,2913,The Male
81410,2449,Tangerine
61962,3615,null
61962,9005,null
61962,3270,null
61962,4139,null
61962,4111,null
61962,304,null
61962,8493,null
10822,90888,Stavros
10822,479,John Wyatt
10822,1351,Jason
10822,2167,Deacon Frost
10822,1472,Skip Kovich
10822,3858,Cecil
10822,6751,Dale Massie
10822,346,Stuart Sutcliffe
10822,2451,Glen
10822,96114,Jeremy Reins
10822,60753,Wade Porter
10822,5556,Detective Mike Reilly
51424,2451,Al
51425,2451,"Terrence ""Terry"" Chandler"
47757,2451,Lori Lee
47757,1609,Ellen Henry
47757,606,Annie Tarrant
101298,1322,Rusty Sterling
101298,3962,Larry
101300,3962,P. Hardin
22462,4114,Andrea Bonnano
22462,163,Bucho
22462,289,Giovanni
22462,349,Col. Felix V. Cortez
22210,4114,Mabel Bonnano
11960,3448,Tuan
11961,3448,Trinh
56509,3388,Sarah Henderson
56510,3388,Ernie Henderson
166463,1988,Vicki Carpenter
51036,1988,Craig Nordham
229714,1988,Mary Lou Maloney
45588,98279,Clair De Grunwald
45588,3918,Julia Cotton
45588,3917,Julia Cotton
56551,3917,Kirsty Cotton
56551,3918,Kirsty Cotton
56552,3917,Frank Cotton
52300,3576,Brenda Lee Van Buren
52300,4366,Helga Katrina Sinclair (voice)
52300,7812,Susan Ivanova
72408,3576,Lt. John Masterson
24627,4115,Hit-Man
2312,1306,Claire Tourneur
2312,1211,Marion
2311,3920,Cassiel
2311,1211,Cassiel
2313,1211,Homer
68750,4116,Bobby Taylor
68750,6204,Jefferson Reed
111871,4116,Stevie Taylor
111872,4116,Bobby's Grandmother
44822,4116,Bobby's Mother
44822,8533,Nurse Esther
146102,2972,null
142729,4117,Bill Rowan
142730,4117,Sue Rowan
119941,2149,Charlie
74086,59126,Himself
74086,2149,John
3266,4392,Joe
3266,5096,Eddie
3266,26731,Bobby Gold
3266,4037,Mike
3266,140,Bucky Terranova
3266,1430,Frank Gavilan / Frank Cassady / Richard Essex
3266,237,Andy
3266,5962,Robert Garrett
3266,529,Fred Waitzkin
3266,3613,Jerry
3266,2849,Al
9628,4037,Joey
1620,52328,Corazon
1620,861,Capt Yang Chien Hua
1620,1722,Wai Lin
1620,61350,Schwester Rebecca
1620,26842,Qiu Xue (Falling Snow)
1620,3996,Yu Shu Lien
1620,980,Senior Inspector Ng
1620,876,Jessica Yang Jian Wa
74375,980,Senior Insp. Carrie Morris
116906,980,null
83556,980,null
15915,6415,"Reporter, himself"
103121,6415,Antonella
232877,6415,Himself
232879,6415,Star
16214,692,Solo
16214,8364,Melvin Van Peebles
16214,4124,Jake
16214,94672,Agent Hobbs
16214,1636,Michael Barnes
16214,405,Kane
16214,5009,Malcolm X
16215,4124,Carla Brody
16215,864,null
16215,4491,Ellen Faulkner
38560,3190,Yerzy Penalosa
38560,1379,Jose Chavez y Chavez
38560,1378,Jose Chavez y Chavez
38560,647,Staff Sergeant John Monfriez
38560,1866,Cisco
38560,3478,Ritchie Valens
38560,2974,Sheriff Emmett Kimsey
65344,3478,Bob Morales
2111,3478,Connie Valenzuela
2111,4593,Elaine
11389,4701,Ricky Tan
11389,488,Song Liling
11389,533,Shiwan Khan
11389,251,Kinjo
11389,54775,Li Chang
11389,1960,Emperor Puyi
6720,1960,Wang Jung
6720,55253,Frau Yi
6720,251,Kirina
6720,465,Mama
11394,1960,Governor
11394,365,Lama Norbu
3063,107771,Eve
3063,2304,Muriel Belcher
3063,7152,Annemarie Livi
3063,5902,Valerie Thomas
3063,3150,Mum
3063,73531,The Maid
3063,90376,Eva Khatchadourian
3063,1312,Evelyn Stephens
3063,506,Orlando
3063,4723,Margaret Hall
1050726,73531,Soldier / Various roles
1359568,73531,Spring / Various roles (as Spring)
26683,73531,Various roles
9995,4126,Blair
9995,736,Dr. Melissa Reeves
9995,31747,Emily Pear
3223,3466,Thomas Reilly
3223,59315,Tony Stark / Iron Man
3223,89745,Tony Stark / Iron Man
3223,43,Robert Merivel
3223,102125,Tony Stark / Iron Man
3223,73017,Sherlock Holmes
3223,81537,Peter Highman
3223,77561,Tony Stark / Iron Man
3223,38061,Harry Lockhart
3223,6892,Dan Dark
3223,91542,Sherlock Holmes
3223,115170,Henry 'Hank' Palmer
3223,122892,Tony Stark / Iron Man
3223,7198,Jack Jericho
3223,4126,Julian Wells
3223,61132,Kirk Lazarus
3223,68932,Steve Lopez
3223,48856,Dito
3223,51540,Paul Avery
3223,1841,Clyde Pell
3223,2446,Vivian Thompson
3223,57,Tommy Larson
3223,289,Peter Wright / Damon Bradley
3223,41,Earl Rivers
3223,3712,David Seton Barnes
3223,4279,Roger Baron
3223,4578,Alex Finch
3223,4516,Leo Wiggins
3223,3841,Billy Covington
3223,27904,James Barris
3223,54281,Nathan Gardner
3223,6952,Pete Graham
3223,1792,John Royce
3223,3509,Terry Donager
3223,3317,Terry Crabtree
13548,1483,James Ballard
13548,1186,Graham Dalton
13548,3895,FBI Special Agent Joel Campbell
13548,5617,E. Edward Grey
13548,3190,Nick Vanzant
13548,4132,Mr. Richards
13548,4126,Rip
13548,316,Dr. Daniel Jackson
13548,382,Stewart Swinton
13548,1501,Ronnie Stover
13548,7613,Max Baron
13548,5561,Tim Gerrity
13548,5960,Michael Boll
34629,5949,Federico
34629,26599,Pablo Quintero
2744,3067,Pepa
2744,26599,Tina Quintero
2744,44694,Irene
2744,7456,Abuela
34792,26599,Juan Bermúdez
21730,2755,Patti Rasnick
10669,3166,Basil St. John
10669,1453,Boris Pochenko
10669,82202,Chief Inspector Jones
10669,2094,Neville Sinclair
10669,4005,James Bond
10669,2990,James Bond
10670,4005,Kara Milovy
12261,4475,Konstantin Koverchenko
12261,5959,Det. Sgt. Nick Tellis
12261,7379,James Bowie
12261,1556,Alex Shaw
12261,55094,Lieutenant Kirklander
12261,4128,Michael Emerson
12261,458,Lt. Charles Gatewood
12261,8158,Jim Raynor
37042,4131,Frankie Stone
37042,4527,Joyce Fickett
37042,31682,Herself
37042,3885,Monique Steinbacher
21104,4131,Trish
21104,637,Rita Robbins
21104,62,Iris Holland
21104,1397,Aunt Ruth
21104,460,Detective Theresa Walsh
21104,4499,Janet Colgate
21104,2267,Joyce Urbanski
21104,7316,Karen
21104,8918,Samantha
173172,4131,Steve Marcus
16644,91485,Gunnar Jensen
16644,2808,Andrew Scott/GR13
16644,79695,Gunnar Jensen
16644,4133,He-Man
16644,69821,Nick Gunar
16644,4636,Frank Castle / The Punisher
12659,4133,Gwildor
2955,82534,Phil Woodward
2955,91094,Tex Richman
2955,32464,Riggs
2955,800,Sam Deeds
2955,1735,Uncle Joe
2955,54736,Grant Sykes
2955,2501,John Hickam
2955,5418,Alexander Conklin
2955,5902,John Laroche
2955,6565,Tom Smith
2955,3090,Joe Kenehan
2955,51080,Robert Hanssen
1581,1187,May-Alice Culhane
1581,3090,Elma Radnor
1581,56921,President Laura Roslin
1581,780,First Lady Marilyn Whitmore
1581,424,Jenny Bell
1581,2112,Claire
1581,590,Stands With A Fist
1581,27611,null
77080,65418,Icky
77080,3090,Danny Radnor
77080,50259,Kurt
11064,3090,Police Chief Sid Hatfield
11064,129428,Ty Burley
11064,74324,Professor Carlock
11064,92048,Peter Ward
11064,52604,Joe Lobruto
11064,39292,Edward R. Murrow
11064,98154,William Seward
11064,54286,Noah Vosen
11064,271,Charles Lewin
11064,376,Tom Hartman
11064,2236,Rev. Russell
11064,2682,'Jumpin' Joe Gastineau
11064,3128,Howard Goodwin
42627,3094,Maurice Hall
3291,5377,Will
3291,2805,Michael Felgate
3291,537,Anthony Campion
3291,1003,Dr. Guy Luthan
3291,186,Samuel Faulkner
3291,357,Charles
3291,94833,Pirate Captain (voice)
3291,72919,Paul Morgan
3291,51084,Alex Fletcher
3291,468,Reginald Anson
3291,115502,Keith Michaels
3291,3094,Clive Durham
3291,148,Meredith Potter
3291,347,Nigel
3291,4518,Lord James D'Ampton
3291,5279,Frederic Chopin
3291,5957,George Wade
3291,2671,William Thacker
11278,272,Greville
11278,2998,Joseph Lees
11278,3094,Alec Scudder
11278,3282,Paul Prentice
11278,6961,Martyn Fleming
11278,5880,Jeffrey
36172,3042,Peter
36172,620,Stephen
189624,3042,Wendy
94490,4135,Sean
94491,4135,Patrick
41274,1322,Jacob Sterling
41274,4135,Del
41274,2113,Warwick
94492,4135,Count Dracula
5472,6942,Jamie Bennett
5472,6266,Henry Dashwood
5472,5380,John Worthing („Jack“)
5472,43560,Mr. Brown
5472,39419,Vince
5472,7669,null
5472,119145,Harry Hart / Galahad
5472,4136,Tom Birkin
5472,113225,Stanley Crawford
5472,81845,King George VI
5472,72720,George Falconer
5472,6531,Richard Courtois
5472,5646,Valmont
5472,7151,Johannes Vermeer
20070,421,John Manly
20070,4136,Ellerbeck
20070,2191,Erskine
8979,4136,Reverend Keach
8979,1453,Leonid Kleist
8979,816,George Bucsan
3019,3072,Rose Castorini
3019,52967,Marian
3019,1593,Rita Mosley
3019,62,Principal Helen Jacobi
3019,4621,Rosie
3019,7701,Rosie
37597,7411,Paul Watterman
35875,7411,Cindy
37598,7411,Melvis
17304,3727,Caleb Colton
17304,984,Josh
64056,3727,Mae
64056,1037,Marnie Burke
2390069,3777,null
2316,3777,Betty
70600,3777,Bruno
70601,3777,Joe
61289,8854,Stooge
92841,8854,Helen
92840,8854,Rodger
98527,8854,Old Man
4687,7358,Herself
4687,5298,Lila Jute
4687,2840,Frankie Paige
4687,2586,Sandra Dunmore
4687,155,Laura Bowman
4687,1970,Kristen Parker
4687,112290,Olivia
4687,1040,Winnie
4687,1355,Katherine
4687,125,Nancy Coplin
4687,1464,Renee Madison / Alice Wakefield
4687,235,Kathy O'Hara
4687,555,Alabama Whitman
4687,2976,Mary Burke
4687,3979,Valerie Veran
5139,6615,Freddy Krueger
5139,31026,null
5139,1972,Freddy Krueger
5139,1973,Freddy Krueger
5139,1970,Freddy Krueger
5139,54910,Doc Halloran
5139,1623,Raymond Beaumont
5139,8839,William 'Bill' Gartley
11073,4139,Ann Varrick
883,65418,Mechanic
883,3505,Scott Pritchard
883,72393,Sheriff August
883,1498,Lloyd Abbott
883,848,Nahum Goddard
883,1726,General Bethlehem
883,809,Gibson
883,3916,Coach Bill Yoast
883,2605,Hector Cruz
92623,4140,Rick Kane
29370,4140,Chandler
19456,4140,Kiani
19456,74115,Beatrice (voice)
19456,5815,49er Six
103011,4140,Turtle
33011,7016,Bob Hurley
68452,4297,Pelle
68454,4297,Forvalter / Foreman
55002,4297,Erik
55002,80126,Hunter #2
137182,8713,Pippi Longstocking
137183,8713,Tommy Settigren
137184,8713,Annika Settigren
27260,4002,Susan Page
27260,467,Rachel
27260,4608,Kate Rainwood
1102,3527,Anna Gonsalves
1102,4300,Rosa
1103,3527,Mac Eliot
1103,3705,Albert
1103,6014,Lieutenant Washington
658,4014,Comte Paul de Reynaud
658,3547,Kenneth Halliwell
658,115174,George
658,149612,Doc
658,108795,Ares (voice)
658,71579,Jack Mellor
658,79139,Maxim Horvath
658,78105,Sheik Amar
658,1689,Boris 'The Butcher' Blavasky
658,5791,Diego Rivera
658,196,Dr. Stephen Arden
658,294,Juan Raul Perez
658,4862,Moody
658,1177,Mellersh Wilkins
658,6768,Johann Tetzel
658,8636,Dr. Otto Octavius / Doctor Octopus
658,2828,Snidely Whiplash
27539,26603,Catherine Danforth
27539,8504,Purlene Dupre
13524,1197,Count Tyrone Rugen
5170,231,Joe Mentaliano
5170,2750,Burglar
58535,2750,Burglar
58535,73023,Jack Greene
1220592,2750,"""Guess That Tune"" Host"
1726165,2750,Mr. Needleman
4039,3361,Joe Riggins
4039,1394,"Nathan Arizona Huffhines, Sr."
87003,4215,Dudley Booger Dawson
87003,44709,Mr. Welch
87003,112460,Maru (voice)
87003,56003,Dr. Soberin Exx
2717,8623,Chris McConnell
2717,4207,null
65866,8123,Sammy
1226789,3939,Courtney Bates
27568,3939,Mrs. Bates
939789,3939,Amy
170193,3939,Matt Arbicost
11478,2956,Ellie Keegan
11478,147,Jim's Mother
11478,444,Delores Del Ruby
11478,2822,Dr. Rae Crane
11478,1213,Karen Hill
8984,1464,Fred Madison
8984,4541,Dennis Alan
8984,1845,Daryl Zero
8984,2713,Jack Wells
8984,3033,Lone Starr
8984,3518,Mike Max
8984,102,Whitman Crawford
8984,2771,Hank Greene
8984,780,President Thomas J. Whitmore
8984,339,Jack Callaghan
8984,5893,Clay Gregory
8984,447,Peter
8984,490,Andy Sarafian
8984,44972,Henry Hale
8984,3745,Captain Korso (voice)
289,416,Cody Zamora
289,422,Emma Brody
289,5553,Maria McGuire
289,4354,Karen Carr
289,1408,Cora Munro
289,3141,Lillian Bodine
289,4684,Veronica Briskow
289,5152,Julie Moore
289,2688,Sara Sunhill
289,5046,Maya Olham
61964,3071,Secretary
149466,3071,Cop
1903765,3071,Raquel Ortega
12646,3270,Jack Moseley
12646,4670,Jerry Blake
100870,6906,Angela Shepard
100870,4670,Stephanie Maine
100870,31026,null
100871,4670,Dr. Bondurant
58622,7878,Willy
58623,7878,Norwood
7621,7878,Velma
7621,1120,Althea Leasure
7621,5612,Cheryl Hickey
7621,1856,Herself
58296,7878,Simms
88445,51207,Fred
88446,51207,Bill the Cop
88447,51207,Bronson
1171468,51207,Kevin
19728,3197,Jay Austin
19728,104419,Clark Kent / Superman (voice)
19728,6593,Ryan
19728,7026,Mr. Freddy Shoop
19728,3138,Billy Wyatt
19728,4684,Taylor Worth
41465,5264,Dr. Gibbs
41465,1324,Bill Martin
41465,7026,Vice Principal Phil Gills
114876,7026,null
1539681,67957,Karen (voice)
75027,67957,Richard (voice)
1539683,67957,Mother (voice)
42708,67957,Dad / Mr. A&M (voice)
166827,2164,Eleanor 'Mama' Washington
1271818,2164,Leroy
1073197,2164,Adolf
97699,2164,Eva
3896,1873,Jean Valjean
3896,4783,voice
3896,78469,"John ""Hannibal"" Smith"
3896,2719,Dr. David Marrow
3896,2628,Qui-Gon Jinn
3896,527,Oskar Schindler
3896,151,Robert Roy MacGregor (Rob Roy)
3896,8966,Alfred Kinsey
3896,6966,Peyton Westlake / Darkman
3896,3276,Charles Mayeaux
3896,109578,Bill Marks
3896,91976,Ottway
3896,120635,Bryan Mills
3896,129937,Jimmy Conlon
3896,59369,Bryan Mills
3896,1797,Narrator
3896,96861,Bryan Mills
3896,84601,Dr. Martin Harris
3896,4332,Carl Wayne Anderson
3896,111743,Clinch
3896,93766,Zeus
3896,76175,Zeus
3896,991,Michael Collins
3896,113,Ben Ryan
3896,26791,Franze-Otto Dietrich
3896,6850,Sheriff Will Braverman
3896,282,Dr. Lovell
3896,4629,Briar Gates
